socket_type,N,data_size,D0_times,D1_times,D2_times,RUN
ipc,2,32768,0.000698141,0.001844555,0.004070371,35
ipc,2,32768,0.006464752,0.000886076,0.000802183,36
ipc,2,32768,0.000397622,0.004733651,0.004629187,37
ipc,2,32768,0.000938308,0.002266737,0.000964958,38
ipc,2,32768,0.000724212,0.008236235,0.00369888,39
ipc,2,32768,0.000361221,0.000625868,0.000577997,40
ipc,2,32768,0.00673232,0.001039101,0.010984086,41
ipc,2,32768,0.000613428,0.000714271,0.002666309,42
ipc,2,32768,0.000861966,0.000803314,0.004624547,43
ipc,2,32768,0.000696401,0.000811504,0.002676209,44
ipc,2,32768,0.004868755,0.000848386,0.000754143,45
ipc,2,32768,0.000564737,0.004338929,0.002608108,46
ipc,2,32768,0.010234454,0.001057611,0.000916657,47
ipc,2,32768,0.012866872,0.005802962,0.001418232,48
ipc,2,32768,0.000838265,0.003742391,0.001857065,49
ipc,2,32768,0.008452961,0.0009827,0.003348289,50
ipc,3,1,0.000481134,0.000490644,0.000506235,1
ipc,3,1,0.000625839,0.000810634,0.001170255,2
ipc,3,1,0.000522325,0.000575717,0.000538596,3
ipc,3,1,0.000585447,0.000612108,0.000581718,4
ipc,3,1,0.001499824,0.00234944,0.000878616,5
ipc,3,1,0.000473974,0.000508655,0.000487014,6
ipc,3,1,0.001790653,0.001055201,0.003090832,7
ipc,3,1,0.005336489,0.000379711,0.000392292,8
ipc,3,1,0.000798633,0.001293468,0.001231336,9
ipc,3,1,0.013940104,0.001842324,0.001092062,10
ipc,3,1,0.000450694,0.000476904,0.000444593,11
ipc,3,1,0.003922556,0.000957709,0.000954298,12
ipc,3,1,0.000796954,0.008199634,0.008230735,13
ipc,3,1,0.004636047,0.00067122,0.001457053,14
ipc,3,1,0.005683989,0.001072412,0.000907077,15
ipc,3,1,0.000864536,0.003942887,0.000934868,16
ipc,3,1,0.007090191,0.000397752,0.007107171,17
ipc,3,1,0.001597317,0.001652159,0.000545826,18
ipc,3,1,0.000825045,0.001468424,0.001390702,19
ipc,3,1,0.000504175,0.000540186,0.000483665,20
ipc,3,1,0.000759973,0.012735128,0.003872645,21
ipc,3,1,0.000608209,0.002799703,0.00068245,22
ipc,3,1,0.000525695,0.002422672,0.000564337,23
ipc,3,1,0.008233804,0.001091223,0.010459911,24
ipc,3,1,0.013404678,0.000896477,0.00099566,25
ipc,3,1,0.004426661,0.000465764,0.000420512,26
ipc,3,1,0.001143784,0.001733431,0.000581177,27
ipc,3,1,0.000512005,0.004019749,0.000518295,28
ipc,3,1,0.00877095,0.000915667,0.005484003,29
ipc,3,1,0.010339687,0.000435353,0.010380918,30
ipc,3,1,0.001250257,0.004594046,0.001259038,31
ipc,3,1,0.000455094,0.000516025,0.000465514,32
ipc,3,1,0.004602577,0.000490474,0.000498025,33
ipc,3,1,0.000865706,0.007948936,0.003636788,34
ipc,3,1,0.000469024,0.000458113,0.000429893,35
ipc,3,1,0.000413452,0.006278346,0.000410092,36
ipc,3,1,0.001403951,0.001498484,0.001134814,37
ipc,3,1,0.001182595,0.001231026,0.001039891,38
ipc,3,1,0.000514056,0.000462124,0.000482184,39
ipc,3,1,0.001420012,0.001161395,0.003210235,40
ipc,3,1,0.000550606,0.01854636,0.007999758,41
ipc,3,1,0.005795312,0.001160454,0.001311519,42
ipc,3,1,0.003440362,0.002788592,0.000717241,43
ipc,3,1,0.008237814,0.007959166,0.000864945,44
ipc,3,1,0.009562464,0.001143494,0.004810703,45
ipc,3,1,0.000508505,0.000536576,0.000513845,46
ipc,3,1,0.003905866,0.000516165,0.000492775,47
ipc,3,1,0.000696361,0.010815711,0.000687771,48
ipc,3,1,0.008927485,0.000736292,0.00572853,49
ipc,3,1,0.000814654,0.001705811,0.001625108,50
ipc,3,8,0.000837995,0.001668219,0.000865115,1
ipc,3,8,0.002947198,0.00200048,0.00134729,2
ipc,3,8,0.002558656,0.00100103,0.001162394,3
ipc,3,8,0.003465383,0.001549166,0.001532206,4
ipc,3,8,0.000542516,0.000544636,0.000536386,5
ipc,3,8,0.003008859,0.001215916,0.002467504,6
ipc,3,8,0.008853353,0.000971149,0.003499395,7
ipc,3,8,0.0016877,0.001069812,0.002078022,8
ipc,3,8,0.000500784,0.000514776,0.000499135,9
ipc,3,8,0.008493672,0.001161834,0.003683749,10
ipc,3,8,0.000581947,0.000636319,0.000557446,11
ipc,3,8,0.000854755,0.002739411,0.002913977,12
ipc,3,8,0.000433213,0.000488734,0.000491034,13
ipc,3,8,0.005326668,0.000447363,0.005342159,14
ipc,3,8,0.00067352,0.003562136,0.012427919,15
ipc,3,8,0.010725028,0.000538026,0.000497185,16
ipc,3,8,0.006056239,0.000887626,0.001560216,17
ipc,3,8,0.000412222,0.000407762,0.000448414,18
ipc,3,8,0.00774868,0.007777421,0.000545497,19
ipc,3,8,0.000546266,0.000580958,0.000562956,20
ipc,3,8,0.006198374,0.000860455,0.003188334,21
ipc,3,8,0.000420982,0.000477994,0.000418652,22
ipc,3,8,0.000503645,0.000543936,0.000503075,23
ipc,3,8,0.000479484,0.000539946,0.000493905,24
ipc,3,8,0.000478015,0.000559996,0.000553926,25
ipc,3,8,0.000479034,0.000460364,0.000493545,26
ipc,3,8,0.000695401,0.001074312,0.001889406,27
ipc,3,8,0.002569296,0.000841185,0.001237577,28
ipc,3,8,0.00069467,0.00337678,0.001964258,29
ipc,3,8,0.000489294,0.004370489,0.000502855,30
ipc,3,8,0.001095823,0.00066318,0.00304332,31
ipc,3,8,0.003307867,0.001153045,0.003596096,32
ipc,3,8,0.005173454,0.000430563,0.005189354,33
ipc,3,8,0.00503699,0.001036341,0.00099865,34
ipc,3,8,0.000479324,0.000532706,0.000478704,35
ipc,3,8,0.0040465,0.005373649,0.000613889,36
ipc,3,8,0.000613738,0.000905147,0.000632019,37
ipc,3,8,0.009899243,0.000822124,0.001916317,38
ipc,3,8,0.002511105,0.000847985,0.001465883,39
ipc,3,8,0.000752792,0.00168674,0.003378061,40
ipc,3,8,0.003598977,0.000873496,0.003663689,41
ipc,3,8,0.00067236,0.003832124,0.002129534,42
ipc,3,8,0.000450383,0.000486264,0.000450053,43
ipc,3,8,0.000422892,0.000465903,0.000429663,44
ipc,3,8,0.000435093,0.000424503,0.000418632,45
ipc,3,8,0.000455434,0.000516196,0.0023828,46
ipc,3,8,0.001148994,0.003543005,0.001112024,47
ipc,3,8,0.000798344,0.000927948,0.006212794,48
ipc,3,8,0.008490982,0.000856526,0.002009669,49
ipc,3,8,0.000369691,0.000475984,0.000428523,50
ipc,3,64,0.001827664,0.000821585,0.001886696,1
ipc,3,64,0.000514026,0.000599849,0.000525975,2
ipc,3,64,0.001851305,0.001165055,0.012974755,3
ipc,3,64,0.000828644,0.006143272,0.002838554,4
ipc,3,64,0.000952178,0.005462872,0.002797623,5
ipc,3,64,0.000759783,0.002181135,0.014816159,6
ipc,3,64,0.005282627,0.000849535,0.001208526,7
ipc,3,64,0.004630247,0.000734652,0.00269659,8
ipc,3,64,0.000613728,0.009380628,0.000605378,9
ipc,3,64,0.001714281,0.003783542,0.001416202,10
ipc,3,64,0.000509976,0.000593798,0.000490594,11
ipc,3,64,0.000976709,0.009390909,0.006039519,12
ipc,3,64,0.000976279,0.000422913,0.00100771,13
ipc,3,64,0.000902897,0.001735131,0.009194752,14
ipc,3,64,0.000512625,0.000581667,0.003601677,15
ipc,3,64,0.001407502,0.00103608,0.001415242,16
ipc,3,64,0.000718981,0.003557086,0.00269367,17
ipc,3,64,0.000548636,0.000607038,0.002215176,18
ipc,3,64,0.000476625,0.000561177,0.000499165,19
ipc,3,64,0.000849765,0.000853976,0.002085391,20
ipc,3,64,0.000501694,0.000582847,0.000514175,21
ipc,3,64,0.002763552,0.006895524,0.001068932,22
ipc,3,64,0.000509135,0.000584238,0.000508746,23
ipc,3,64,0.002236806,0.000550876,0.000498795,24
ipc,3,64,0.000832145,0.002655649,0.010614985,25
ipc,3,64,0.000827875,0.006355318,0.001136934,26
ipc,3,64,0.000514585,0.000572506,0.000520906,27
ipc,3,64,0.003807053,0.001176405,0.001084062,28
ipc,3,64,0.001668809,0.000854366,0.004541545,29
ipc,3,64,0.000469234,0.000531086,0.000430943,30
ipc,3,64,0.000449953,0.000509955,0.000435543,31
ipc,3,64,0.008019067,0.002741561,0.001060612,32
ipc,3,64,0.000781834,0.002506015,0.00236889,33
ipc,3,64,0.001911227,0.004162174,0.001517595,34
ipc,3,64,0.000490164,0.000565106,0.000507676,35
ipc,3,64,0.000524495,0.000585307,0.003523365,36
ipc,3,64,0.000495165,0.000602578,0.000533436,37
ipc,3,64,0.008592535,0.008640336,0.000363961,38
ipc,3,64,0.001245467,0.000396952,0.001267228,39
ipc,3,64,0.001426472,0.004755301,0.001381771,40
ipc,3,64,0.000529685,0.000603748,0.000541466,41
ipc,3,64,0.001195416,0.007350738,0.001151423,42
ipc,3,64,0.000758793,0.00166989,0.004181634,43
ipc,3,64,0.00099867,0.004065081,0.001073021,44
ipc,3,64,0.003717561,0.001106433,0.000918767,45
ipc,3,64,0.000806094,0.006814742,0.001867495,46
ipc,3,64,0.000506925,0.000579957,0.000514245,47
ipc,3,64,0.000507635,0.000563076,0.000514965,48
ipc,3,64,0.000490485,0.000569827,0.000512046,49
ipc,3,64,0.000391662,0.000433762,0.000368371,50
ipc,3,512,0.000590787,0.000615178,0.000559297,1
ipc,3,512,0.010579254,0.001513645,0.001172755,2
ipc,3,512,0.000523645,0.000603328,0.000535996,3
ipc,3,512,0.000709401,0.002318939,0.000718711,4
ipc,3,512,0.008598385,0.001332619,0.00102143,5
ipc,3,512,0.000925327,0.002321199,0.00104182,6
ipc,3,512,0.000434944,0.000487124,0.000435762,7
ipc,3,512,0.014784169,0.000976749,0.009994586,8
ipc,3,512,0.000636249,0.000617029,0.000550836,9
ipc,3,512,0.000473164,0.005506083,0.000474454,10
ipc,3,512,0.000645699,0.003600247,0.013740217,11
ipc,3,512,0.000631409,0.000653579,0.000602448,12
ipc,3,512,0.000563467,0.000634749,0.00065708,13
ipc,3,512,0.000661669,0.003481453,0.006678938,14
ipc,3,512,0.001218586,0.001234477,0.001129183,15
ipc,3,512,0.001117103,0.008961465,0.010843801,16
ipc,3,512,0.007615496,0.000770333,0.00065273,17
ipc,3,512,0.008318066,0.001134413,0.001267428,18
ipc,3,512,0.00067826,0.000745333,0.000744312,19
ipc,3,512,0.000934288,0.010320975,0.007881354,20
ipc,3,512,0.004815492,0.00133912,0.002553096,21
ipc,3,512,0.002277817,0.000732371,0.001521974,22
ipc,3,512,0.000521655,0.003966577,0.000532315,23
ipc,3,512,0.00167042,0.011239814,0.00099054,24
ipc,3,512,0.005150663,0.002380551,0.000555366,25
ipc,3,512,0.004954737,0.00100788,0.002642328,26
ipc,3,512,0.004808993,0.000511565,0.000424512,27
ipc,3,512,0.000915087,0.001309599,0.015405577,28
ipc,3,512,0.00100893,0.001144604,0.000983599,29
ipc,3,512,0.013242413,0.004058761,0.001251877,30
ipc,3,512,0.000849385,0.000758893,0.005165373,31
ipc,3,512,0.006530404,0.000567857,0.006621427,32
ipc,3,512,0.000895067,0.00304201,0.001130614,33
ipc,3,512,0.001225007,0.001207906,0.00471837,34
ipc,3,512,0.000535956,0.000633759,0.000552586,35
ipc,3,512,0.000613338,0.000711151,0.000620058,36
ipc,3,512,0.000601038,0.000653199,0.000595908,37
ipc,3,512,0.000551966,0.000630049,0.000571107,38
ipc,3,512,0.000572087,0.00067373,0.000543946,39
ipc,3,512,0.00405564,0.000939427,0.002497934,40
ipc,3,512,0.000236087,0.000652299,0.000602378,41
ipc,3,512,0.008010848,0.005272266,0.00103605,42
ipc,3,512,0.004083411,0.000644409,0.002581336,43
ipc,3,512,0.002977968,0.000871536,0.001099252,44
ipc,3,512,0.000436763,0.000516915,0.000455214,45
ipc,3,512,0.001843955,0.002400411,0.000700021,46
ipc,3,512,0.000586307,0.000649969,0.011905903,47
ipc,3,512,0.004779452,0.000728752,0.000612789,48
ipc,3,512,0.000770903,0.015279793,0.010439539,49
ipc,3,512,0.000829624,0.001120873,0.004950377,50
ipc,3,4096,0.002395771,0.00099726,0.002156834,1
ipc,3,4096,0.000754592,0.000836455,0.000760653,2
ipc,3,4096,0.001508185,0.002607528,0.001304639,3
ipc,3,4096,0.000848775,0.000886927,0.000850225,4
ipc,3,4096,0.000868545,0.00102609,0.004000729,5
ipc,3,4096,0.022721024,0.001119454,0.009346417,6
ipc,3,4096,0.004970107,0.010177232,0.001405731,7
ipc,3,4096,0.000937828,0.002627868,0.004627097,8
ipc,3,4096,0.000873556,0.002767611,0.003651048,9
ipc,3,4096,0.000786823,0.000827865,0.000871286,10
ipc,3,4096,0.001321989,0.008567294,0.001269748,11
ipc,3,4096,0.000803434,0.000869896,0.000826275,12
ipc,3,4096,0.000926057,0.00103225,0.000905397,13
ipc,3,4096,0.000776153,0.000870306,0.000825005,14
ipc,3,4096,0.009685777,0.003950627,0.001415921,15
ipc,3,4096,0.000620379,0.005218695,0.005118422,16
ipc,3,4096,0.001463324,0.003097332,0.008918594,17
ipc,3,4096,0.000816555,0.000881486,0.000791754,18
ipc,3,4096,0.000769933,0.000892437,0.000812204,19
ipc,3,4096,0.000872506,0.009267445,0.000885446,20
ipc,3,4096,0.003634628,0.001457453,0.001297068,21
ipc,3,4096,0.00102899,0.000908157,0.001036661,22
ipc,3,4096,0.000821904,0.000869936,0.000848695,23
ipc,3,4096,0.00101973,0.001101523,0.001460253,24
ipc,3,4096,0.000665399,0.002206345,0.00203155,25
ipc,3,4096,0.001605927,0.001380831,0.001511605,26
ipc,3,4096,0.009226453,0.002804953,0.001724691,27
ipc,3,4096,0.000968778,0.003605907,0.008312426,28
ipc,3,4096,0.000794494,0.000940959,0.000847915,29
ipc,3,4096,0.000950838,0.002175565,0.002008179,30
ipc,3,4096,0.012120129,0.003577596,0.001583027,31
ipc,3,4096,0.000774783,0.000889496,0.000797343,32
ipc,3,4096,0.003741311,0.001983099,0.001321029,33
ipc,3,4096,0.000720321,0.000820925,0.000757373,34
ipc,3,4096,0.006507323,0.006312348,0.001639468,35
ipc,3,4096,0.001040971,0.006195094,0.00878554,36
ipc,3,4096,0.001820554,0.001794054,0.00134124,37
ipc,3,4096,0.000965899,0.001902736,0.001652899,38
ipc,3,4096,0.010953085,0.001398892,0.001233247,39
ipc,3,4096,0.004523515,0.002216216,0.001456953,40
ipc,3,4096,0.002240987,0.001307928,0.004686629,41
ipc,3,4096,0.003016589,0.00438781,0.000851875,42
ipc,3,4096,0.005523284,0.000944098,0.000878376,43
ipc,3,4096,0.00067354,0.000770313,0.002606567,44
ipc,3,4096,0.000969129,0.001092662,0.000958878,45
ipc,3,4096,0.001136583,0.007582176,0.001086972,46
ipc,3,4096,0.003477393,0.001333109,0.004642709,47
ipc,3,4096,0.004449802,0.001636468,0.005372309,48
ipc,3,4096,0.001653089,0.005923096,0.005941556,49
ipc,3,4096,0.003329759,0.007636747,0.00099759,50
ipc,3,32768,0.00101551,0.001143023,0.00100978,1
ipc,3,32768,0.006377119,0.009814852,0.001741372,2
ipc,3,32768,0.009613145,0.001579597,0.005824754,3
ipc,3,32768,0.001031411,0.008344399,0.007309238,4
ipc,3,32768,0.001049602,0.001241707,0.001069612,5
ipc,3,32768,0.001092363,0.001310239,0.006446582,6
ipc,3,32768,0.01042088,0.000962929,0.010387229,7
ipc,3,32768,0.001140623,0.001257007,0.00103016,8
ipc,3,32768,0.003041351,0.001639728,0.003915256,9
ipc,3,32768,0.000905507,0.001082722,0.0009942,10
ipc,3,32768,0.003840084,0.0019988,0.001586787,11
ipc,3,32768,0.001397792,0.006421991,0.002136863,12
ipc,3,32768,0.001115043,0.006691209,0.002422372,13
ipc,3,32768,0.00840363,0.001474084,0.002302558,14
ipc,3,32768,0.004540105,0.002044241,0.003421531,15
ipc,3,32768,0.011583114,0.001227056,0.001142153,16
ipc,3,32768,0.001076092,0.012267985,0.001096802,17
ipc,3,32768,0.002251777,0.004196985,0.001283368,18
ipc,3,32768,0.001833184,0.00335522,0.001779953,19
ipc,3,32768,0.010781451,0.005087291,0.001817034,20
ipc,3,32768,0.001086573,0.001155734,0.00100508,21
ipc,3,32768,0.000957118,0.002979059,0.011414859,22
ipc,3,32768,0.003606537,0.005977227,0.001194225,23
ipc,3,32768,0.004550185,0.000857686,0.000752562,24
ipc,3,32768,0.004000618,0.00135476,0.002428612,25
ipc,3,32768,0.001603887,0.001786433,0.001434023,26
ipc,3,32768,0.016961084,0.008666687,0.001643219,27
ipc,3,32768,0.000768063,0.012363858,0.012148412,28
ipc,3,32768,0.001126024,0.004094112,0.001133204,29
ipc,3,32768,0.011118011,0.001466694,0.001838994,30
ipc,3,32768,0.000621878,0.000800554,0.00369391,31
ipc,3,32768,0.001167624,0.007470002,0.003955008,32
ipc,3,32768,0.003983628,0.001615448,0.010982866,33
ipc,3,32768,0.009965216,0.001540936,0.004496083,34
ipc,3,32768,0.002432183,0.002296768,0.001609588,35
ipc,3,32768,0.001764142,0.01041735,0.001605118,36
ipc,3,32768,0.010978256,0.000961739,0.007529884,37
ipc,3,32768,0.010573734,0.001216157,0.013072309,38
ipc,3,32768,0.003769322,0.00134107,0.001134203,39
ipc,3,32768,0.002050291,0.001810364,0.005343799,40
ipc,3,32768,0.001001259,0.003629228,0.01146366,41
ipc,3,32768,0.007455342,0.001220506,0.006221585,42
ipc,3,32768,0.005972428,0.001891646,0.001637508,43
ipc,3,32768,0.017554272,0.013585784,0.001703401,44
ipc,3,32768,0.000684211,0.012144991,0.004569306,45
ipc,3,32768,0.00403696,0.001768072,0.002054791,46
ipc,3,32768,0.003273987,0.001530036,0.001259267,47
ipc,3,32768,0.00101557,0.004260027,0.003826663,48
ipc,3,32768,0.001232306,0.003086252,0.001223046,49
ipc,3,32768,0.000849845,0.000874946,0.000774643,50
ipc,4,1,0.00504737,0.007956986,0.001087233,1
ipc,4,1,0.000904297,0.008457741,0.001815394,2
ipc,4,1,0.000642599,0.0040466,0.00065722,3
ipc,4,1,0.00977144,0.001196915,0.004446333,4
ipc,4,1,0.007804502,0.000948308,0.007982907,5
ipc,4,1,0.001253607,0.004010049,0.001273128,6
ipc,4,1,0.000523066,0.000574277,0.000519586,7
ipc,4,1,0.000581998,0.0006706,0.000600718,8
ipc,4,1,0.000576837,0.000615408,0.000580557,9
ipc,4,1,0.004183984,0.006557955,0.00069011,10
ipc,4,1,0.000565797,0.000644719,0.002734962,11
ipc,4,1,0.000760843,0.000648329,0.006309338,12
ipc,4,1,0.003166164,0.007108471,0.001165954,13
ipc,4,1,0.005649338,0.001528445,0.002982709,14
ipc,4,1,0.003561726,0.000788434,0.002486574,15
ipc,4,1,0.000583698,0.00066015,0.000593148,16
ipc,4,1,0.000575127,0.000613108,0.000579067,17
ipc,4,1,0.000629729,0.000705661,0.00067506,18
ipc,4,1,0.003282657,0.022328443,0.001235296,19
ipc,4,1,0.000605578,0.000629399,0.000618918,20
ipc,4,1,0.010880713,0.001894976,0.004192045,21
ipc,4,1,0.001292649,0.001031561,0.012864213,22
ipc,4,1,0.001245617,0.001059361,0.002871746,23
ipc,4,1,0.00066858,0.000726542,0.00066713,24
ipc,4,1,0.001452623,0.001179956,0.001941148,25
ipc,4,1,0.00069035,0.003099932,0.000731942,26
ipc,4,1,0.004803643,0.001261608,0.000661339,27
ipc,4,1,0.016559232,0.0006819,0.000642049,28
ipc,4,1,0.000523825,0.000564276,0.000520175,29
ipc,4,1,0.001523385,0.003578056,0.003890436,30
ipc,4,1,0.003582317,0.006675708,0.00066817,31
ipc,4,1,0.000607838,0.00066584,0.000632349,32
ipc,4,1,0.000579667,0.001893296,0.000584857,33
ipc,4,1,0.001083172,0.003127953,0.009310646,34
ipc,4,1,0.000452733,0.000461293,0.000412342,35
ipc,4,1,0.003786542,0.001201806,0.001743691,36
ipc,4,1,0.003294918,0.002406862,0.001029191,37
ipc,4,1,0.002481643,0.00103929,0.001549166,38
ipc,4,1,0.000662819,0.002190534,0.00067678,39
ipc,4,1,0.000588198,0.000626769,0.000593338,40
ipc,4,1,0.000570186,0.000583318,0.000580617,41
ipc,4,1,0.000614758,0.000618828,0.000621078,42
ipc,4,1,0.00065774,0.001252777,0.001131524,43
ipc,4,1,0.000526066,0.000578107,0.000569597,44
ipc,4,1,0.002471994,0.002532445,0.000992409,45
ipc,4,1,0.005308937,0.006181223,0.001267938,46
ipc,4,1,0.000881016,0.000953829,0.000904927,47
ipc,4,1,0.000854655,0.001804943,0.003066641,48
ipc,4,1,0.007642097,0.00101081,0.006473922,49
ipc,4,1,0.000689161,0.008520783,0.002267407,50
ipc,4,8,0.009614275,0.000931228,0.002276478,1
ipc,4,8,0.001270037,0.001258618,0.003750771,2
ipc,4,8,0.000595867,0.000598668,0.000611928,3
ipc,4,8,0.0016877,0.001754302,0.001119043,4
ipc,4,8,0.002559006,0.007546094,0.00136992,5
ipc,4,8,0.000942358,0.001724382,0.00234483,6
ipc,4,8,0.010544983,0.00134553,0.003298228,7
ipc,4,8,0.000569827,0.000644569,0.000599608,8
ipc,4,8,0.000720641,0.002779813,0.000734722,9
ipc,4,8,0.001050011,0.006723919,0.002753161,10
ipc,4,8,0.004794072,0.001194636,0.001112453,11
ipc,4,8,0.003843715,0.001111723,0.001191516,12
ipc,4,8,0.001883796,0.001741081,0.016064717,13
ipc,4,8,0.001115783,0.009113931,0.011247824,14
ipc,4,8,0.005432901,0.001484104,0.001421832,15
ipc,4,8,0.000997759,0.002140804,0.001828364,16
ipc,4,8,0.000539026,0.000594648,0.000569837,17
ipc,4,8,0.000567226,0.000571457,0.000583658,18
ipc,4,8,0.004200465,0.000941628,0.00098544,19
ipc,4,8,0.00975213,0.001082052,0.00234089,20
ipc,4,8,0.001096033,0.0016718,0.005613357,21
ipc,4,8,0.000585887,0.000579517,0.000592287,22
ipc,4,8,0.006952996,0.001181855,0.015390557,23
ipc,4,8,0.001435703,0.001510875,0.001219717,24
ipc,4,8,0.003917606,0.019743836,0.000802824,25
ipc,4,8,0.000543256,0.000531315,0.000554247,26
ipc,4,8,0.001611327,0.000819524,0.001620748,27
ipc,4,8,0.00069843,0.004772532,0.001417692,28
ipc,4,8,0.000919187,0.001213006,0.003883545,29
ipc,4,8,0.001700241,0.003194644,0.001151684,30
ipc,4,8,0.000508255,0.000522906,0.000505745,31
ipc,4,8,0.000583757,0.000602828,0.000589148,32
ipc,4,8,0.000574167,0.004900485,0.000587527,33
ipc,4,8,0.008146972,0.008507363,0.000573167,34
ipc,4,8,0.001612768,0.001722021,0.001176705,35
ipc,4,8,0.000705341,0.000775463,0.000714991,36
ipc,4,8,0.001149424,0.001589807,0.002581457,37
ipc,4,8,0.002182035,0.000567826,0.000527565,38
ipc,4,8,0.000451403,0.004744381,0.004706159,39
ipc,4,8,0.000553657,0.000593728,0.000534496,40
ipc,4,8,0.000876856,0.000972719,0.004172644,41
ipc,4,8,0.000508755,0.000534846,0.011289665,42
ipc,4,8,0.01043735,0.000614858,0.01484583,43
ipc,4,8,0.001200576,0.003530705,0.005657438,44
ipc,4,8,0.001183975,0.002113513,0.004758032,45
ipc,4,8,0.005570925,0.001146724,0.004585396,46
ipc,4,8,0.001204796,0.003100962,0.001278938,47
ipc,4,8,0.003163064,0.003198215,0.000927978,48
ipc,4,8,0.000981509,0.005792191,0.009841032,49
ipc,4,8,0.000786523,0.000891786,0.004640088,50
ipc,4,64,0.013108889,0.001490174,0.001873655,1
ipc,4,64,0.01145457,0.00069392,0.000633298,2
ipc,4,64,0.000655729,0.000745772,0.000716901,3
ipc,4,64,0.001190045,0.003835354,0.002583317,4
ipc,4,64,0.001840165,0.000919448,0.003117103,5
ipc,4,64,0.003931726,0.001120274,0.001534406,6
ipc,4,64,0.002089422,0.001254858,0.002997849,7
ipc,4,64,0.000619539,0.000709851,0.000633579,8
ipc,4,64,0.002429922,0.007248035,0.00064603,9
ipc,4,64,0.003495324,0.005811762,0.000719691,10
ipc,4,64,0.012296944,0.000670499,0.003202835,11
ipc,4,64,0.000614668,0.0006978,0.002479594,12
ipc,4,64,0.002722311,0.001091403,0.003149373,13
ipc,4,64,0.00404747,0.007341538,0.000804444,14
ipc,4,64,0.003991178,0.001199736,0.001697911,15
ipc,4,64,0.000587237,0.00066062,0.000617818,16
ipc,4,64,0.001129044,0.007533393,0.003614728,17
ipc,4,64,0.001266727,0.001793004,0.001248437,18
ipc,4,64,0.000913376,0.002086572,0.006305197,19
ipc,4,64,0.001538635,0.000694131,0.001524736,20
ipc,4,64,0.002158735,0.002223806,0.001129683,21
ipc,4,64,0.004504933,0.003835424,0.001633388,22
ipc,4,64,0.001886856,0.004620147,0.001307149,23
ipc,4,64,0.000650789,0.006309047,0.00068742,24
ipc,4,64,0.001127933,0.007036469,0.005570315,25
ipc,4,64,0.007541124,0.001033331,0.002410321,26
ipc,4,64,0.004403491,0.006647017,0.00068883,27
ipc,4,64,0.005903656,0.001013061,0.002801903,28
ipc,4,64,0.003769872,0.002767262,0.001012541,29
